content_id,source,large_category,mid_category,facility_name,is_program,program_name,sido,sigungu,address,lat,lon,price_known,price,is_free,price_raw,open_time,close_time,is_time_fixed,operating_hours_remark,closed_day,tel,homepage,description,space_type,social_mode,social_intensity_score,content_mode,last_updated
PLACE_FOREST_0068,휴양림,자연,휴양림,두루웰자연휴양림,False,,강원특별자치도,철원군,강원도 철원군 갈말읍 지경1길 69,38.227936,127.353297,False,,,"개인(일반1000, 청소년600, 어린이300)단체(일반 700, 청소년400, 어린이200)",,,False,,,033-450-5198,www.foresttrip.go.kr,"숲속의집, 트리하우스, 캠핑장",실외,소그룹,2,감각형,2021-10-21
PLACE_FOREST_0069,휴양림,자연,휴양림,대봉캠핑랜드,False,,경상남도,함양군,경상남도 함양군 병곡면 원산지소길 192,35.58818,127.6790131054,False,,,"대봉사나래관4인실(비수기 60000 성수기 90000)+숲속의집 솔향기,대나무둥지 4인실(비수기70000 성수기 100000)+숲속의집 불로초둥지 4인실(비수기 80000 성수기120000)+숲속의집 별사랑둥지 8인실(비수기 120000 성수기 180000)+야영장(캠핑데크) 4인실(비수기 16000 성수기 20000)",,,False,,,055-963-2026,https://www.hygn.go.kr/02149/02214/02216.web,대봉사나래관 · 숲속의집 · 야영장(캠핑데크) · 관리사무실,실외,소그룹,2,감각형,2025-11-10
PLACE_FOREST_0070,휴양림,자연,휴양림,영인산자연휴양림,False,,충청남도,아산시,충청남도 아산시 영인면 아산온천로 16-26,36.84059456,126.9500195,True,2000.0,False,개인 어른 2000원+청소년 1500원+어린이 1000원+단체 어른 1600원+청소년 1200원+어린이 800원,,,False,,,041-538-1958,http://forest.asanfmc.or.kr,숲속의집 · 야영장 · 어드벤쳐시설,실외,소그룹,3,감각형,2025-04-30
PLACE_FOREST_0071,휴양림,자연,휴양림,방장산자연휴양림,False,,전라남도,장성군,전라남도 장성군 북이면 방장로 353,35.44405218,126.7514053,True,1000.0,False,일반 1000원+단체 800원,,,False,,,061-394-5523,https://www.foresttrip.go.kr/indvz/main.do?hmpgId=0181,숲속의 집 · 산림문화휴양관 · 세미나실 · 숲속공예마을(체험) 등,실외,소그룹,3,감각형,2024-11-12
PLACE_FOREST_0072,휴양림,자연,휴양림,국립방장산자연휴양림,False,,전라남도,장성군,전라남도 장성군 서삼면 추암로 716,35.3688012,126.7314612,False,,,없음,,,False,,,061-393-1777,https://sooperang.or.kr/indvz/main.do?hmpgId=FA00002,치유의숲 · 치유센터 · 전망대 등,실외,소그룹,3,감각형,2024-11-12
PLACE_FOREST_0073,휴양림,자연,휴양림,백운산자연휴양림,False,,전라남도,광양시,전라남도 광양시 옥룡면 백계로 337,35.05164287,127.5985311,True,0.0,True,0,,,False,,,061-797-2655,bwmt.gwangyang.go.kr,숙박동 · 카라반 · 야영장 · 자동차야영장(카라반사이트) · 목재문화체험장 · 치유의 숲 및 치유의 숲 센터 · 백운산 산림박물관 · 식물생태숲 · 제1황톳길 · 제2황톳길 · 산책로 · 운동장,실외,소그룹,3,감각형,2025-11-28
PLACE_FOREST_0074,휴양림,자연,휴양림,만수산자연휴양림,False,,충청남도,부여군,충청남도 부여군 외산면 휴양로 107,36.33854208,126.7119325,False,,,일반1200+청소년900+군인900+어린이600,,,False,,,041-832-6561,https://www.foresttrip.go.kr/indvz/main.do?hmpgId=ID02030007,숲속의집,실외,소그룹,2,감각형,2025-12-01
PLACE_FOREST_0075,휴양림,자연,휴양림,장항송림자연휴양림,False,,충청남도,서천군,충청남도 서천군 장항읍 장항산단로34번길 60-23,36.0153114,126.666332,True,0.0,True,무료,,,False,,,041-950-4103,,산책로 · 야외운동시설 · 야외화장실 · 다목적구장 · 공중그물놀이터 · 야외무대 · 유아놀이숲,실외,소그룹,2,감각형,2025-12-04
PLACE_FOREST_0076,휴양림,자연,휴양림,국립희리산해송자연휴양림,False,,충청남도,서천군,충청남도 서천군 종천면 희리산길 206,36.11262716,126.664181,True,1000.0,False,개인(어른1000원+청소년600원+어린이300원)+단체(어른800원+청소년500원+어린이200원),,,False,,,041-953-2230,https://www.foresttrip.go.kr/indvz/main.do?hmpgId=0187,숲속의집 · 야영장 · 숲속수련장,실외,소그룹,3,감각형,2025-12-04
PLACE_FOREST_0077,휴양림,자연,휴양림,신안자연휴양관,False,,전라남도,신안군,전라남도 신안군 자은면 자은서부2길 508-77,34.87971569,125.9954724,True,0.0,True,무료,,,False,,,061-240-3265,https://www.shinan.go.kr/home/tour/theme_tour/theme_tour_17/theme_tour_17_04/page.wscms,산림휴양관 · 관리동 · 산책로 · 캠핑장 등,실외,소그룹,2,감각형,2025-12-05
PLACE_FOREST_0078,휴양림,자연,휴양림,순천자연휴양림,False,,전라남도,순천시,전라남도 순천시 서면 청소년수련원길 170,35.043881,127.474495,True,0.0,True,무료,,,False,,,061-749-8948,www.foresttrip.go.kr,관리사무실(1동) · 숙박시설(16동25실) · 캐빈하우스(6동) · 텐트(19면),실외,소그룹,2,감각형,2025-05-19
PLACE_FOREST_0079,휴양림,자연,휴양림,청평자연휴양림,False,,경기도,가평군,경기도 가평군 청평면 북한강로2246번길 8-6,37.711801,127.40724,True,5000.0,False,일반5000원+어린이4000원+경로4000원+장애인4000원+가평군민4000원,,,False,,,031-584-0528,https://www.foresttrip.go.kr/indvz/main.do?hmpgId=ID04030007,산림휴양관 · 야외광장 · 식당 · 수영장 · 소강당,실외,소그룹,2,감각형,2025-05-21
PLACE_FOREST_0080,휴양림,자연,휴양림,칼봉산자연휴양림,False,,경기도,가평군,경기도 가평군 가평읍 경반안로 454,37.836519,127.465159,True,0.0,True,무료,,,False,,,031-8078-8062,https://www.foresttrip.go.kr/indvz/main.do?hmpgId=ID02030099,숲속의집 · 산림휴양관 · 황토방 · 세미나실,실외,소그룹,2,감각형,2025-05-21
PLACE_FOREST_0081,휴양림,자연,휴양림,기찬자연휴양림,False,,전라남도,영암군,전라남도 영암군 미암면 곤미현로 1190-76,34.68865433,126.600295,True,0.0,True,무료,,,False,,,061-470-2736,https://www.foresttrip.go.kr/indvz/main.do?hmpgId=ID02030121,숲속의집 · 생태숲 · 야영장,실외,소그룹,2,감각형,2024-11-12
PLACE_FOREST_0082,휴양림,자연,휴양림,구름산산림욕장,False,,경기도,광명시,경기도 광명시 하안동 산141-7,37.454013,126.876365,True,0.0,True,무료,,,False,,,02-2680-2377,http://www.gm.go.kr/pt/user/bbs/BD_selectBbs.do?q_bbsCode=2298&q_bbscttSn=20190218155830749,피크닉장 · 황토길 · 세족장 · 야외소공연장 · 놀이시설,실외,소그룹,3,감각형,2023-08-28
PLACE_FOREST_0083,휴양림,자연,휴양림,용지봉자연휴양림(김해),False,,경상남도,김해시,경상남도 김해시 대청계곡길 170-36,35.18540272,128.7754769,True,0.0,True,무료,,,False,,,055-326-0133,https://www.foresttrip.go.kr/indvz/main.do?hmpgId=0302,숲속의집 · 휴양관,실외,소그룹,2,감각형,2024-05-07
PLACE_FOREST_0084,휴양림,자연,휴양림,산삼휴양밸리(대봉캠핑랜드),False,,경상남도,함양군,경상남도 함양군 병곡면 원산지소길 192,35.58818277,127.6790131,True,0.0,True,무료,,,False,,,055-963-2026,https://www.foresttrip.go.kr/indvz/main.do?hmpgId=ID02030117,숲속의집 · 휴양관,실외,소그룹,3,감각형,2024-05-07
PLACE_FOREST_0085,휴양림,자연,휴양림,오도산자연휴양림(합천),False,,경상남도,합천군,경상남도 합천군 봉산면 오도산휴양로 398,35.66904518,128.0538745,True,1000.0,False,개인 어른1000원+개인 군인청소년 700원+개인 어린이 300원+단체 어른700원+단체 군인청소년 500원+단체 어린이 200원,,,False,,,055-930-3733,https://www.foresttrip.go.kr/indvz/main.do?hmpgId=ID02030068,숲속의집 · 휴양관,실외,소그룹,3,감각형,2024-05-07
PLACE_FOREST_0086,휴양림,자연,휴양림,남원자연휴양림,False,,전북특별자치도,남원시,전북특별자치도 남원시 보산로 228,35.458117,127.415508,True,1000.0,False,일반1000원+시설이용객(야영장 및 단체동 등) 입장료 면제,,,False,,,063-633-5333,www.foresttrip.go.kr,야영장,실외,소그룹,2,감각형,2025-11-12
PLACE_FOREST_0087,휴양림,자연,휴양림,흥부골자연휴양림,False,,전북특별자치도,남원시,전북특별자치도 남원시 인월면 구인원길 125,35.450932,127.590258,True,2000.0,False,일반2000원+단체1500원,,,False,,,063-636-4032,www.foresttrip.go.kr,숲속의집 · 야영장,실외,소그룹,2,감각형,2025-11-12
PLACE_FOREST_0088,휴양림,자연,휴양림,삼척활기자연휴양림,False,,강원특별자치도,삼척시,강원특별자치도 삼척시 미로면 준경길 651-43,37.38099374,129.0601226,True,0.0,True,무료,,,False,,,033-574-0032,https://www.foresttrip.go.kr/indvz/main.do?hmpgId=ID02030104,휴양관(송폭헌) ·  한옥(방우재) ·  한옥(세우재) · 숲속의집(구희당) · 숲속의집(삼락당),실외,소그룹,2,감각형,2025-07-28
PLACE_FOREST_0089,휴양림,자연,휴양림,서운산자연휴양림,False,,경기도,안성시,경기도 안성시 금광면 배티로 185-39,36.94238317,127.313722,True,0.0,True,무료,,,False,,,031-678-2913,https://www.anseong.go.kr/tourPortal/anseongforest/main.do,숲속의집 · 오토캠핑장 · 야영장 · 카라반,실외,소그룹,2,감각형,2025-02-13
PLACE_FOREST_0090,휴양림,자연,휴양림,한방자연휴양림,False,,경상남도,산청군,경상남도 산청군 금서면 동의보감로555번길 186,35.434035,127.823681,True,0.0,True,무료,,,False,,,055-970-6951,https://www.foresttrip.go.kr/indvz/main.do?hmpgId=ID02030037,숲속의집 · 숲속휴양관 · 세미나실,실외,소그룹,2,감각형,2025-03-05
PLACE_FOREST_0091,휴양림,자연,휴양림,팔영산자연휴양림,False,,전라남도,고흥군,전라남도 고흥군 영남면 팔영로 1347-418,34.62133127,127.4401371,False,,,없음,,,False,,,061-830-5386,https://www.foresttrip.go.kr/indvz/main.do?hmpgId=ID02030069,"숲속의집 12동, 산림문화휴양관 1동",실외,소그룹,2,감각형,2021-10-22
PLACE_FOREST_0092,휴양림,자연,휴양림,여수봉황산자연휴양림,False,,전라남도,여수시,전라남도 여수시 돌산읍 대복길160,34.61470237,127.7617999,True,0.0,True,무료,,,False,,,061-643-9180,https://www.foresttrip.go.kr/indvz/main.do?hmpgId=ID02030097,숲속의집 · 야영장,실외,소그룹,2,감각형,2025-04-14
PLACE_FOREST_0093,휴양림,자연,휴양림,장태산자연휴양림,False,,대전광역시,서구,대전광역시 서구 장안로 461,36.21596742,127.3412777,True,0.0,True,무료,,,False,,,042-270-7883,http://www.jangtaesan.or.kr/,"생태연못,교과서식물원,산림문화휴양관",실외,소그룹,3,감각형,2024-06-30
PLACE_FOREST_0094,휴양림,자연,휴양림,만인산자연휴양림,False,,대전광역시,동구,대전광역시 동구 산내로 106,36.2021806,127.4551104,True,0.0,True,무료,,,False,,,042-270-8655,http://www.daejeon.go.kr/par/index.do,"숲속교실,야외무대,모험시설",실외,소그룹,3,감각형,2024-06-30
PLACE_FOREST_0095,휴양림,자연,휴양림,백야자연휴양림,False,,충청북도,음성군,충청북도 음성군 금왕읍 백야로 461-97,36.95683951,127.6096488,True,0.0,True,무료+숙박시설별도,,,False,,,043-878-2556,www.eumseong.go.kr/forest,숙박시설 · 캠핑장 · 물놀이장 · 산책로 · 화장실 등,실외,소그룹,2,감각형,2024-08-09
PLACE_FOREST_0096,휴양림,자연,휴양림,수레의산자연휴양림,False,,충청북도,음성군,충청북도 음성군 생극면 차생로 310-108,37.03888889,127.6513842,True,0.0,True,무료+숙박시설별도,,,False,,,043-878-2013,www.eumseong.go.kr/forest,숙박시설 · 캠핑장 · 산책로 · 화장실 등,실외,소그룹,2,감각형,2024-08-09
PLACE_FOREST_0097,휴양림,자연,휴양림,옥화자연휴양림,False,,충청북도,청주시,충청북도 청주시 상당구 미원면 운암옥화길 140,36.59895012,127.6943716,True,1000.0,False,어른(개인 1000원+단체 500원)+청소년(개인 500원+단체 300원)+어린이(개인 300원+단체 200원)+군인(개인 500원+단체 300원)+지역주민(개인 500원+단체 300원),,,False,,,043-270-7384,https://www.foresttrip.go.kr/indvz/main.do?hmpgId=ID02030054,숲속의집 · 산림휴양관 · 국민여가오토캠핑장 · 물놀이장 등,실외,소그룹,3,감각형,2025-08-01
PLACE_FOREST_0098,휴양림,자연,휴양림,양을산산림욕장,False,,전라남도,목포시,전라남도 목포시 양을로 397번길,34.8213604,126.4075568,True,0.0,True,무료,,,False,,,061-270-8178,,유아숲체험원 · 화장실 · 생태학습장 · 실내교육장 · 맨발길,실외,소그룹,2,감각형,2025-09-03
PLACE_FOREST_0099,휴양림,자연,휴양림,송정자연휴양림,False,,경상북도,칠곡군,경상북도 칠곡군 석적읍 반계3길 88,36.02333423,128.4416412,True,1000.0,False,개인(성인 1000원+청소년·군인 700원+어린이 500원)+단체(성인 800원+청소년·군인 500원+어린이 300원),,,False,,,054-979-6600,https://www.foresttrip.go.kr/indvz/main.do?hmpgId=ID02030076,숲속의집 · 휴양관 · 야영장 · 피크닉장 등,실외,소그룹,3,감각형,2025-09-01
PLACE_FOREST_0100,휴양림,자연,휴양림,간월자연휴양림,False,,울산광역시,울주군,울산광역시 울주군 상북면 등억알프스로 607-15,35.5670959,129.0560416,True,200000.0,False,"성수기(7~8월) : 15~20만원, 비수기 : 10만원",,,False,,,052-263-6644,,관리실 · 수영장 · 연수원,실외,소그룹,2,감각형,2025-08-01
PLACE_FOREST_0101,휴양림,자연,휴양림,민주지산자연휴양림,False,,충청북도,영동군,충청북도 영동군 용화면 휴양림길 60,36.05313182,127.8243888,True,0.0,True,무료,,,False,,,043-740-3437,https://www.foresttrip.go.kr/indvz/main.do?hmpgId=ID02030107,"버섯동 · 생화동 · 국악동 · 식당 · 황토방 · 황토찝질방 · 학습관 · 너와집 · 산림문화휴양관1,2층 세미나실 · 치유숙소6개소 · 치유센터 · 진료동 · 치유센터치유동 · 야외 치유시설 · 야영장 · 족구장 등",실외,소그룹,3,감각형,2025-01-09
PLACE_FOREST_0102,휴양림,자연,휴양림,속리산 숲체험휴양마을,False,,충청북도,보은군,충청북도 보은군 속리산면 속리산로 596,36.49245442,127.792472,True,0.0,True,무료,,,False,,,043-540-3220,https://www.foresttrip.go.kr/indvz/main.do?hmpgId=ID02030035,한옥마을 · 황토마을 · 통나무마을 등,실외,소그룹,3,감각형,2024-11-29
PLACE_FOREST_0103,휴양림,자연,휴양림,충북알프스자연휴양림,False,,충청북도,보은군,충청북도 보은군 산외면 속리산로 1880,36.57316547,127.7858442,True,0.0,True,무료,,,False,,,043-543-1472,https://www.foresttrip.go.kr/indvz/main.do?hmpgId=ID02030032,숲속의집 · 세미나실 · 목공예체험장 등,실외,소그룹,2,감각형,2024-11-29
PLACE_FOREST_0104,휴양림,자연,휴양림,고산자연휴양림,False,,전북특별자치도,완주군,전북특별자치도 완주군 고산면 고산휴양림로 246,35.96224205,127.2328719,False,,,일반2000+단체1500,,,False,,,063-263-8680,https://www.foresttrip.go.kr/indvz/main.do?hmpgId=ID02030025,숲속의집 · 돔하우스 · 가족휴양관 · 웰빙휴양관 · 산림휴양관,실외,소그룹,3,감각형,2025-08-17
PLACE_FOREST_0105,휴양림,자연,휴양림,문수산자연휴양림,False,,경상북도,봉화군,경상북도 봉화군 봉성면 시거리길 378,36.950851,128.834816,True,1000.0,False,일반 1000원+단체800원+청소년800원+청소년 단체 500원+어린이 500원+어린이 단체 300원,,,False,,,054-674-3700,https://www.foresttrip.go.kr/indvz/main.do?hmpgId=ID02030102,산림휴양관 · 묵상의집 · 숲속의집 · 야영데크 등,실외,소그룹,3,감각형,2025-08-18
PLACE_FOREST_0106,휴양림,자연,휴양림,성주봉자연휴양림,False,,경상북도,상주시,경상북도 상주시 은척면 성주봉로 3,36.53359844,128.0407595,False,,,"숲속의집60000~270000+휴양관50000~140000+수련관80000~100000, 데크10000~15000",,,False,,,054-541-6512,https://www.foresttrip.go.kr/indvz/main.do?hmpgId=ID02030039,숲속의집 · 산림휴양관 · 산림수련관 · 야영장(데크),실외,소그룹,2,감각형,2025-08-19
